-88.6 0.000000 1.545 1.000000 50 0.000000 6.18 1.000000 200 0.001295 0.2 0.966726 1.856
-88.45 0.000000 1.548 1.000000 50 0.000000 6.192 1.000000 200 0.001319 0.2 0.966231 1.861
-88.3 0.000000 1.55 1.000000 50 0.000000 6.2 1.000000 200 0.001344 0.2 0.965733 1.867
-88.15 0.000000 1.552 1.000000 50 0.000000 6.208 1.000000 200 0.001369 0.2 0.965231 1.873
-88 0.000000 1.555 1.000000 50 0.000000 6.22 1.000000 200 0.001394 0.2 0.964727 1.879
-87.85 0.000000 1.557 1.000000 50 0.000000 6.228 1.000000 200 0.001418 0.2 0.96422 1.885
-87.7 0.000000 1.559 1.000000 50 0.000000 6.236 1.000000 200 0.001443 0.2 0.963709 1.891
-87.55 0.000000 1.562 1.000000 50 0.000000 6.248 1.000000 200 0.001468 0.2 0.963195 1.897
-87.4 0.000000 1.564 1.000000 50 0.000000 6.256 1.000000 200 0.001492 0.2 0.962678 1.903
-87.25 0.000000 1.566 1.000000 50 0.000000 6.264 1.000000 200 0.001517 0.2 0.962157 1.909
-87.1 0.000000 1.569 1.000000 50 0.000000 6.276 1.000000 200 0.001542 0.2 0.961633 1.915
-86.95 0.000000 1.571 1.000000 50 0.000000 6.284 1.000000 200 0.001567 0.2 0.961106 1.921
-86.8 0.000000 1.574 1.000000 50 0.000000 6.296 1.000000 200 0.001591 0.2 0.960575 1.927
-86.65 0.000000 1.576 1.000000 50 0.000000 6.304 1.000000 200 0.001616 0.2 0.960041 1.933
-86.5 0.000000 1.578 1.000000 50 0.000000 6.312 1.000000 200 0.001641 0.2 0.959504 1.94
-86.35 0.000000 1.581 1.000000 50 0.000000 6.324 1.000000 200 0.001666 0.2 0.958963 1.946
-86.2 0.000000 1.583 1.000000 50 0.000000 6.332 1.000000 200 0.00169 0.2 0.958418 1.952
-86.05 0.000000 1.585 1.000000 50 0.000000 6.34 1.000000 200 0.001715 0.2 0.95787 1.959
-85.9 0.000000 1.588 1.000000 50 0.000000 6.352 1.000000 200 0.00174 0.2 0.957319 1.965
-85.75 0.000000 1.59 1.000000 50 0.000000 6.36 1.000000 200 0.001764 0.2 0.956764 1.972
-85.6 0.000000 1.593 1.000000 50 0.000000 6.372 1.000000 200 0.001789 0.2 0.956205 1.978
-85.45 0.000000 1.595 1.000000 50 0.000000 6.38 1.000000 200 0.001814 0.2 0.955642 1.985
-85.3 0.000000 1.598 1.000000 50 0.000000 6.392 1.000000 200 0.001839 0.2 0.955076 1.991
-85.15 0.000000 1.6 1.000000 50 0.000000 6.4 1.000000 200 0.001863 0.2 0.954506 1.998
-85 0.000000 1.603 1.000000 50 0.000000 6.412 1.000000 200 0.001896 0.201 0.953866 2.007
-84.85 0.000000 1.605 1.000000 50 0.000000 6.42 1.000000 200 0.001933 0.202 0.953188 2.017
-84.7 0.000000 1.608 1.000000 50 0.000000 6.432 1.000000 200 0.001971 0.203 0.952503 2.027
-84.55 0.000000 1.61 1.000000 50 0.000000 6.44 1.000000 200 0.002009 0.204 0.951811 2.037
-84.4 0.000000 1.612 1.000000 50 0.000000 6.448 1.000000 200 0.002047 0.205 0.951112 2.048
-84.25 0.000000 1.615 1.000000 50 0.000000 6.46 1.000000 200 0.002086 0.206 0.950406 2.058
-84.1 0.000000 1.617 1.000000 50 0.000000 6.468 1.000000 200 0.002125 0.207 0.949693 2.069
-83.95 0.000000 1.62 1.000000 50 0.000000 6.48 1.000000 200 0.002165 0.208 0.948972 2.08
-83.8 0.000000 1.623 1.000000 50 0.000000 6.492 1.000000 200 0.002205 0.209 0.948243 2.091
-83.65 0.000000 1.625 1.000000 50 0.000000 6.5 1.000000 200 0.002245 0.21 0.947507 2.102
-83.5 0.000000 1.628 1.000000 50 0.000000 6.512 1.000000 200 0.002286 0.211 0.946763 2.113
-83.35 0.000000 1.63 1.000000 50 0.000000 6.52 1.000000 200 0.002327 0.212 0.946012 2.124
-83.2 0.000000 1.633 1.000000 50 0.000000 6.532 1.000000 200 0.002369 0.214 0.945252 2.135
-83.05 0.000000 1.635 1.000000 50 0.000000 6.54 1.000000 200 0.002411 0.215 0.944484 2.147
-82.9 0.000000 1.638 1.000000 50 0.000000 6.552 1.000000 200 0.002454 0.216 0.943708 2.158
-82.75 0.000000 1.64 1.000000 50 0.000000 6.56 1.000000 200 0.002497 0.217 0.942923 2.17
-82.6 0.000000 1.643 1.000000 50 0.000000 6.572 1.000000 200 0.00254 0.218 0.94213 2.182
-82.45 0.000000 1.646 1.000000 50 0.000000 6.584 1.000000 200 0.002584 0.219 0.941328 2.194
-82.3 0.000000 1.648 1.000000 50 0.000000 6.592 1.000000 200 0.002629 0.221 0.940517 2.206
-82.15 0.000000 1.651 1.000000 50 0.000000 6.604 1.000000 200 0.002674 0.222 0.939697 2.218
-82 0.000000 1.653 1.000000 50 0.000000 6.612 1.000000 200 0.002719 0.223 0.938868 2.23
-81.85 0.000000 1.656 1.000000 50 0.000000 6.624 1.000000 200 0.002765 0.224 0.93803 2.243
-81.7 0.000000 1.659 1.000000 50 0.000000 6.636 1.000000 200 0.002812 0.226 0.937182 2.256
-81.55 0.000000 1.661 1.000000 50 0.000000 6.644 1.000000 200 0.002859 0.227 0.936325 2.268
-81.4 0.000000 1.664 1.000000 50 0.000000 6.656 1.000000 200 0.002906 0.228 0.935458 2.281
-81.25 0.000000 1.667 1.000000 50 0.000000 6.668 1.000000 200 0.002954 0.229 0.934581 2.294
-81.1 0.000000 1.669 1.000000 50 0.000000 6.676 1.000000 200 0.003003 0.231 0.933694 2.308
-80.95 0.000000 1.672 1.000000 50 0.000000 6.688 1.000000 200 0.003052 0.232 0.932796 2.321
-80.8 0.000000 1.675 1.000000 50 0.000000 6.7 1.000000 200 0.003102 0.233 0.931889 2.335
-80.65 0.000000 1.677 1.000000 50 0.000000 6.708 1.000000 200 0.003153 0.235 0.93097 2.348
-80.5 0.000000 1.68 1.000000 50 0.000000 6.72 1.000000 200 0.003204 0.236 0.930041 2.362
-80.35 0.000000 1.683 1.000000 50 0.000000 6.732 1.000000 200 0.003255 0.238 0.9291 2.376
-80.2 0.000000 1.686 1.000000 50 0.000000 6.744 1.000000 200 0.003307 0.239 0.928148 2.39
-80.05 0.000000 1.688 1.000000 50 0.000000 6.752 1.000000 200 0.003429 0.239 0.926932 2.393
-79.9 0.000000 1.691 1.000000 50 0.000000 6.764 1.000000 200 0.003489 0.241 0.925937 2.407
-79.75 0.000000 1.694 1.000000 50 0.000000 6.776 1.000000 200 0.00355 0.242 0.92493 2.42
-79.6 0.000000 1.697 1.000000 50 0.000000 6.788 1.000000 200 0.003612 0.243 0.92391 2.434
-79.45 0.000000 1.699 1.000000 50 0.000000 6.796 1.000000 200 0.003675 0.245 0.922877 2.447
-79.3 0.000000 1.702 1.000000 50 0.000000 6.808 1.000000 200 0.00374 0.246 0.921832 2.461
-79.15 0.000000 1.705 1.000000 50 0.000000 6.82 1.000000 200 0.003805 0.247 0.920773 2.475
-79 0.000000 1.708 1.000000 50 0.000000 6.832 1.000000 200 0.003872 0.249 0.919701 2.489
-78.85 0.000000 1.71 1.000000 50 0.000000 6.84 1.000000 200 0.00394 0.25 0.918615 2.503
-78.7 0.000000 1.713 1.000000 50 0.000000 6.852 1.000000 200 0.004009 0.252 0.917515 2.517
-78.55 0.000000 1.716 1.000000 50 0.000000 6.864 1.000000 200 0.004079 0.253 0.916402 2.531
-78.4 0.000000 1.719 1.000000 50 0.000000 6.876 1.000000 200 0.004151 0.254 0.915274 2.545
-78.25 0.000000 1.722 1.000000 50 0.000000 6.888 1.000000 200 0.004224 0.256 0.914132 2.559
-78.1 0.000000 1.725 1.000000 50 0.000000 6.9 1.000000 200 0.004298 0.257 0.912976 2.574
-77.95 0.000000 1.728 1.000000 50 0.000000 6.912 1.000000 200 0.004374 0.259 0.911805 2.588
-77.8 0.000000 1.73 1.000000 50 0.000000 6.92 1.000000 200 0.004451 0.26 0.91062 2.602
-77.65 0.000000 1.733 1.000000 50 0.000000 6.932 1.000000 200 0.004529 0.262 0.90942 2.617
-77.5 0.000000 1.736 1.000000 50 0.000000 6.944 1.000000 200 0.004609 0.263 0.908204 2.631
-77.35 0.000000 1.739 1.000000 50 0.000000 6.956 1.000000 200 0.004691 0.265 0.906974 2.646
-77.2 0.000000 1.742 1.000000 50 0.000000 6.968 1.000000 200 0.004774 0.266 0.905728 2.661
-77.05 0.000000 1.745 1.000000 50 0.000000 6.98 1.000000 200 0.004858 0.267 0.904466 2.676
-76.9 0.000000 1.748 1.000000 50 0.000000 6.992 1.000000 200 0.004944 0.269 0.90319 2.69
-76.75 0.000000 1.751 1.000000 50 0.000000 7.004 1.000000 200 0.005032 0.27 0.901897 2.705
-76.6 0.000000 1.754 1.000000 50 0.000000 7.016 1.000000 200 0.005121 0.272 0.900588 2.72
-76.45 0.000000 1.757 1.000000 50 0.000000 7.028 1.000000 200 0.005212 0.273 0.899264 2.735
-76.3 0.000000 1.76 1.000000 50 0.000000 7.04 1.000000 200 0.005304 0.275 0.897923 2.75
-76.15 0.000000 1.763 1.000000 50 0.000000 7.052 1.000000 200 0.005398 0.276 0.896566 2.765
-76 0.000000 1.766 1.000000 50 0.000000 7.064 1.000000 200 0.005494 0.278 0.895193 2.78
-75.85 0.000000 1.769 1.000000 50 0.000000 7.076 1.000000 200 0.005592 0.279 0.893804 2.795
-75.7 0.000000 1.772 1.000000 50 0.000000 7.088 1.000000 200 0.005691 0.281 0.892398 2.81
-75.55 0.000000 1.775 1.000000 50 0.000000 7.1 1.000000 200 0.005792 0.282 0.890975 2.825
-75.4 0.000000 1.778 1.000000 50 0.000000 7.112 1.000000 200 0.005895 0.283 0.889536 2.84
-75.25 0.000000 1.782 1.000000 50 0.000000 7.128 1.000000 200 0.006 0.285 0.88808 2.856
-75.1 0.000000 1.785 1.000000 50 0.000000 7.14 1.000000 200 0.006106 0.286 0.886607 2.871
-74.95 0.000000 1.788 1.000000 50 0.000000 7.152 1.000000 200 0.006215 0.288 0.885117 2.886
-74.8 0.000000 1.791 1.000000 50 0.000000 7.164 1.000000 200 0.006325 0.289 0.88361 2.901
-74.65 0.000000 1.794 1.000000 50 0.000000 7.176 1.000000 200 0.006437 0.291 0.882087 2.916
-74.5 0.000000 1.797 1.000000 50 0.000000 7.188 1.000000 200 0.006551 0.292 0.880547 2.931
-74.35 0.000000 1.801 1.000000 50 0.000000 7.204 1.000000 200 0.006667 0.294 0.878991 2.947
-74.2 0.000000 1.804 1.000000 50 0.000000 7.216 1.000000 200 0.006785 0.295 0.877417 2.962
-74.05 0.000000 1.807 1.000000 50 0.000000 7.228 1.000000 200 0.006904 0.296 0.875827 2.977
-73.9 0.000000 1.81 1.000000 50 0.000000 7.24 1.000000 200 0.007026 0.298 0.874221 2.992
-73.75 0.000000 1.814 1.000000 50 0.000000 7.256 1.000000 200 0.00715 0.299 0.872598 3.007
-73.6 0.000000 1.817 1.000000 50 0.000000 7.268 1.000000 200 0.007275 0.301 0.870958 3.023
-73.45 0.000000 1.82 1.000000 50 0.000000 7.28 1.000000 200 0.007403 0.302 0.869302 3.038
-73.3 0.000000 1.824 1.000000 50 0.000000 7.296 1.000000 200 0.007533 0.303 0.86763 3.053
-73.15 0.000000 1.827 1.000000 50 0.000000 7.308 1.000000 200 0.007665 0.305 0.865941 3.069
-73 0.000000 1.83 1.000000 50 0.000000 7.32 1.000000 200 0.007799 0.306 0.864235 3.084
-72.85 0.000000 1.834 1.000000 50 0.000000 7.336 1.000000 200 0.007935 0.308 0.862513 3.1
-72.7 0.000000 1.837 1.000000 50 0.000000 7.348 1.000000 200 0.008073 0.309 0.860774 3.115
-72.55 0.000000 1.84 1.000000 50 0.000000 7.36 1.000000 200 0.008213 0.311 0.859019 3.131
-72.4 0.000000 1.844 1.000000 50 0.000000 7.376 1.000000 200 0.008356 0.312 0.857247 3.147
-72.25 0.000000 1.847 1.000000 50 0.000000 7.388 1.000000 200 0.0085 0.313 0.855458 3.162
-72.1 0.000000 1.851 1.000000 50 0.000000 7.404 1.000000 200 0.008647 0.315 0.853653 3.178
-71.95 0.000000 1.854 1.000000 50 0.000000 7.416 1.000000 200 0.008797 0.316 0.851831 3.194
-71.8 0.000000 1.858 1.000000 50 0.000000 7.432 1.000000 200 0.008948 0.318 0.849991 3.21
-71.65 0.000000 1.861 1.000000 50 0.000000 7.444 1.000000 200 0.009103 0.319 0.848135 3.226
-71.5 0.000000 1.865 1.000000 50 0.000000 7.46 1.000000 200 0.009259 0.321 0.846261 3.242
-71.35 0.000000 1.868 1.000000 50 0.000000 7.472 1.000000 200 0.009418 0.322 0.84437 3.259
-71.2 0.000000 1.872 1.000000 50 0.000000 7.488 1.000000 200 0.00958 0.324 0.842462 3.275
-71.05 0.000000 1.875 1.000000 50 0.000000 7.5 1.000000 200 0.009744 0.325 0.840536 3.291
-70.9 0.000000 1.879 1.000000 50 0.000000 7.516 1.000000 200 0.009911 0.327 0.838592 3.308
-70.75 0.000000 1.882 1.000000 50 0.000000 7.528 1.000000 200 0.010081 0.328 0.836631 3.325
-70.6 0.000000 1.886 1.000000 50 0.000000 7.544 1.000000 200 0.010253 0.33 0.834651 3.342
-70.45 0.000000 1.889 1.000000 50 0.000000 7.556 1.000000 200 0.010428 0.332 0.832652 3.359
-70.3 0.000000 1.893 1.000000 50 0.000000 7.572 1.000000 200 0.010606 0.333 0.830635 3.376
-70.15 0.000000 1.896 1.000000 50 0.000000 7.584 1.000000 200 0.010787 0.335 0.828599 3.393
-70 0.000000 1.9 1.000000 50 0.000000 7.6 1.000000 200 0.010971 0.337 0.826544 3.411
-69.85 0.000000 1.904 1.000000 50 0.000000 7.616 1.000000 200 0.011159 0.338 0.824469 3.428
-69.7 0.000000 1.907 1.000000 50 0.000000 7.628 1.000000 200 0.011349 0.34 0.822375 3.446
-69.55 0.000000 1.911 1.000000 50 0.000000 7.644 1.000000 200 0.011543 0.342 0.820261 3.464
-69.4 0.000000 1.914 1.000000 50 0.000000 7.656 1.000000 200 0.01174 0.343 0.818128 3.483
-69.25 0.000000 1.918 1.000000 50 0.000000 7.672 1.000000 200 0.011941 0.345 0.815976 3.501
-69.1 0.000000 1.922 1.000000 50 0.000000 7.688 1.000000 200 0.012145 0.347 0.813804 3.52
-68.95 0.000000 1.925 1.000000 50 0.000000 7.7 1.000000 200 0.012352 0.349 0.811613 3.538
-68.8 0.000000 1.929 1.000000 50 0.000000 7.716 1.000000 200 0.012563 0.351 0.809402 3.557
-68.65 0.000000 1.932 1.000000 50 0.000000 7.728 1.000000 200 0.012778 0.353 0.807172 3.577
-68.5 0.000000 1.936 1.000000 50 0.000000 7.744 1.000000 200 0.012997 0.355 0.804922 3.596
-68.35 0.000000 1.94 1.000000 50 0.000000 7.76 1.000000 200 0.013219 0.356 0.802653 3.616
-68.2 0.000000 1.943 1.000000 50 0.000000 7.772 1.000000 200 0.013446 0.358 0.800365 3.635
-68.05 0.000000 1.947 1.000000 50 0.000000 7.788 1.000000 200 0.013676 0.36 0.798056 3.655
-67.9 0.000000 1.951 1.000000 50 0.000000 7.804 1.000000 200 0.013911 0.362 0.795729 3.676
-67.75 0.000000 1.954 1.000000 50 0.000000 7.816 1.000000 200 0.014149 0.364 0.793382 3.696
-67.6 0.000000 1.958 1.000000 50 0.000000 7.832 1.000000 200 0.014392 0.366 0.791015 3.717
-67.45 0.000000 1.962 1.000000 50 0.000000 7.848 1.000000 200 0.014639 0.369 0.788629 3.737
-67.3 0.000000 1.966 1.000000 50 0.000000 7.864 1.000000 200 0.014891 0.371 0.786223 3.758
-67.15 0.000000 1.969 1.000000 50 0.000000 7.876 1.000000 200 0.015147 0.373 0.783798 3.78
-67 0.000000 1.973 1.000000 50 0.000000 7.892 1.000000 200 0.015407 0.375 0.781353 3.801
-66.85 0.000000 1.977 1.000000 50 0.000000 7.908 1.000000 200 0.015672 0.377 0.77889 3.823
-66.7 0.000000 1.981 1.000000 50 0.000000 7.924 1.000000 200 0.015942 0.379 0.776406 3.845
-66.55 0.000000 1.984 1.000000 50 0.000000 7.936 1.000000 200 0.016216 0.381 0.773903 3.867
-66.4 0.000000 1.988 1.000000 50 0.000000 7.952 1.000000 200 0.016496 0.384 0.771381 3.889
-66.25 0.000000 1.992 1.000000 50 0.000000 7.968 1.000000 200 0.01678 0.386 0.76884 3.912
-66.1 0.000000 1.996 1.000000 50 0.000000 7.984 1.000000 200 0.017069 0.388 0.766279 3.935
-65.95 0.000000 2 1.000000 50 0.000000 8 1.000000 200 0.017363 0.39 0.763699 3.958
-65.8 0.000000 2.004 1.000000 50 0.000000 8.016 1.000000 200 0.017662 0.393 0.7611 3.981
-65.65 0.000000 2.007 1.000000 50 0.000000 8.028 1.000000 200 0.017966 0.395 0.758482 4.005
-65.5 0.000000 2.011 1.000000 50 0.000000 8.044 1.000000 200 0.018276 0.397 0.755845 4.029
-65.35 0.000000 2.015 1.000000 50 0.000000 8.06 1.000000 200 0.01859 0.4 0.753188 4.053
-65.2 0.000000 2.019 1.000000 50 0.000000 8.076 1.000000 200 0.01891 0.402 0.750513 4.077
-65.05 0.000000 2.023 1.000000 50 0.000000 8.092 1.000000 200 0.019236 0.404 0.747818 4.102
-64.9 0.000000 2.027 1.000000 50 0.000000 8.108 1.000000 200 0.019567 0.407 0.745105 4.126
-64.75 0.000000 2.031 1.000000 50 0.000000 8.124 1.000000 200 0.019903 0.409 0.742373 4.152
-64.6 0.000000 2.035 1.000000 50 0.000000 8.14 1.000000 200 0.020245 0.411 0.739622 4.177
-64.45 0.000000 2.039 1.000000 50 0.000000 8.156 1.000000 200 0.020593 0.414 0.736852 4.203
-64.3 0.000000 2.043 1.000000 50 0.000000 8.172 1.000000 200 0.020946 0.416 0.734063 4.228
-64.15 0.000000 2.047 1.000000 50 0.000000 8.188 1.000000 200 0.021305 0.419 0.731255 4.255
-64 0.000000 2.051 1.000000 50 0.000000 8.204 1.000000 200 0.02167 0.421 0.728428 4.281
-63.85 0.000000 2.055 1.000000 50 0.000000 8.22 1.000000 200 0.022041 0.424 0.725582 4.308
-63.7 0.000000 2.059 1.000000 50 0.000000 8.236 1.000000 200 0.022417 0.426 0.722717 4.335
-63.55 0.000000 2.063 1.000000 50 0.000000 8.252 1.000000 200 0.0228 0.429 0.719833 4.362
-63.4 0.000000 2.067 1.000000 50 0.000000 8.268 1.000000 200 0.023188 0.431 0.716931 4.39
-63.25 0.000000 2.071 1.000000 50 0.000000 8.284 1.000000 200 0.023583 0.434 0.71401 4.417
-63.1 0.000000 2.075 1.000000 50 0.000000 8.3 1.000000 200 0.023983 0.437 0.71107 4.446
-62.95 0.000000 2.08 1.000000 50 0.000000 8.32 1.000000 200 0.02439 0.439 0.708112 4.474
-62.8 0.000000 2.084 1.000000 50 0.000000 8.336 1.000000 200 0.024804 0.442 0.705135 4.503
-62.65 0.000000 2.088 1.000000 50 0.000000 8.352 1.000000 200 0.025223 0.445 0.702139 4.531
-62.5 0.000000 2.092 1.000000 50 0.000000 8.368 1.000000 200 0.02565 0.447 0.699126 4.561
-62.35 0.000000 2.096 1.000000 50 0.000000 8.384 1.000000 200 0.026082 0.45 0.696094 4.59
-62.2 0.000000 2.1 1.000000 50 0.000000 8.4 1.000000 200 0.026522 0.453 0.693045 4.62
-62.05 0.000000 2.105 1.000000 50 0.000000 8.42 1.000000 200 0.026968 0.455 0.689977 4.65
-61.9 0.000000 2.109 1.000000 50 0.000000 8.436 1.000000 200 0.027421 0.458 0.686893 4.68
